道具ID	道具类型	子类型	道具名称	晶石	品质	使用等级	职业限制	叠加数量	贩卖价格	有效时间	属性1	基础数值	成长值	权值	属性2	基础数值	成长值	权值	属性3	基础数值	成长值	权值	属性4	基础数值	成长值	权值	套装ID	特效类型	图标	道具描述	模型资源id	产出副本id	基础特效ID
55063014	5	506	紫装秘宝[乾]	0	6	1	3	9999	500	0																			icon_55063011	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机紫装[-]奖励			
55063015	5	506	紫装秘宝[坤]	0	6	1	3	9999	500	0																			icon_55063011	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机紫装[-]奖励			
55063016	5	506	紫装秘宝[巽]	0	6	1	3	9999	500	0																			icon_55063011	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机紫装[-]奖励			
55063021	5	506	橙装秘宝[离]	0	9	1	3	9999	500	0																			icon_55063021	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机橙装[-]奖励			
55063022	5	506	橙装秘宝[坎]	0	9	1	3	9999	500	0																			icon_55063021	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机橙装[-]奖励			
55063023	5	506	橙装秘宝[震]	0	9	1	3	9999	500	0																			icon_55063021	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机橙装[-]奖励			
55063024	5	506	橙装秘宝[乾]	0	9	1	3	9999	500	0																			icon_55063021	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机橙装[-]奖励			
55063025	5	506	橙装秘宝[坤]	0	9	1	3	9999	500	0																			icon_55063021	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机橙装[-]奖励			
55063026	5	506	橙装秘宝[巽]	0	9	1	3	9999	500	0																			icon_55063021	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机橙装[-]奖励			
55063027	5	506	橙装秘宝[艮]	0	9	1	3	9999	500	0																			icon_55063021	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机橙装[-]奖励			
55063028	5	506	橙装秘宝[兑]	0	9	1	3	9999	500	0																			icon_55063021	秘宝碎片，收集指定类型碎片可以合成秘宝获得[00fa00]随机橙装[-]奖励			
55063029	5	506	金刚咒[离]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能金刚咒			
55063030	5	506	金刚咒[坎]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能金刚咒			
55063031	5	506	金刚咒[震]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能金刚咒			
55063032	5	506	金刚咒[乾]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能金刚咒			
55063033	5	506	金刚咒[坤]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能金刚咒			
55063034	5	506	金刚咒[巽]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能金刚咒			
55063035	5	506	金刚咒[艮]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能金刚咒			
55063036	5	506	金刚咒[兑]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能金刚咒			
55063037	5	506	天佛掌[离]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天佛掌			
55063038	5	506	天佛掌[坎]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天佛掌			
55063039	5	506	天佛掌[震]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天佛掌			
55063040	5	506	天佛掌[乾]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天佛掌			
55063041	5	506	天佛掌[坤]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天佛掌			
55063042	5	506	天佛掌[巽]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天佛掌			
55063043	5	506	天佛掌[艮]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天佛掌			
55063044	5	506	天佛掌[兑]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天佛掌			
55063045	5	506	玄天步[离]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能玄天步			
55063046	5	506	玄天步[坎]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能玄天步			
55063047	5	506	玄天步[震]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能玄天步			
55063048	5	506	玄天步[乾]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能玄天步			
55063049	5	506	玄天步[坤]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能玄天步			
55063050	5	506	玄天步[巽]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能玄天步			
55063051	5	506	天煞战决[离]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天煞战决			
55063052	5	506	天煞战决[坎]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天煞战决			
55063053	5	506	天煞战决[震]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天煞战决			
55063054	5	506	天煞战决[乾]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天煞战决			
55063055	5	506	天煞战决[坤]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天煞战决			
55063056	5	506	天煞战决[巽]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能天煞战决			
55063057	5	506	擒虎降龙[离]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能擒虎降龙			
55063058	5	506	擒虎降龙[坎]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能擒虎降龙			
55063059	5	506	擒虎降龙[震]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能擒虎降龙			
55063060	5	506	擒虎降龙[乾]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能擒虎降龙			
55063061	5	506	擒虎降龙[坤]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能擒虎降龙			
55063062	5	506	擒虎降龙[巽]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能擒虎降龙			
55063063	5	506	擒虎降龙[艮]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能擒虎降龙			
55063064	5	506	擒虎降龙[兑]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能擒虎降龙			
55063065	5	506	八荒咒[离]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能八荒咒			
55063066	5	506	八荒咒[坎]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能八荒咒			
55063067	5	506	八荒咒[震]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能八荒咒			
55063068	5	506	八荒咒[乾]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能八荒咒			
55063069	5	506	八荒咒[坤]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能八荒咒			
55063070	5	506	八荒咒[巽]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能八荒咒			
55063071	5	506	不朽金身[离]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不朽金身			
55063072	5	506	不朽金身[坎]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不朽金身			
55063073	5	506	不朽金身[震]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不朽金身			
55063074	5	506	不朽金身[乾]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不朽金身			
55063075	5	506	不朽金身[坤]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不朽金身			
55063076	5	506	不朽金身[巽]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不朽金身			
55063077	5	506	破天诀[离]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能破天诀			
55063078	5	506	破天诀[坎]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能破天诀			
55063079	5	506	破天诀[震]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能破天诀			
55063080	5	506	破天诀[乾]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能破天诀			
55063081	5	506	破天诀[坤]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能破天诀			
55063082	5	506	破天诀[巽]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能破天诀			
55063083	5	506	逆命战天[离]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能逆命战天			
55063084	5	506	逆命战天[坎]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能逆命战天			
55063085	5	506	逆命战天[震]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能逆命战天			
55063086	5	506	逆命战天[乾]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能逆命战天			
55063087	5	506	逆命战天[坤]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能逆命战天			
55063088	5	506	逆命战天[巽]	0	6	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能逆命战天			
55063089	5	506	不动明王[离]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不动明王			
55063090	5	506	不动明王[坎]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不动明王			
55063091	5	506	不动明王[震]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不动明王			
55063092	5	506	不动明王[乾]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不动明王			
55063093	5	506	不动明王[坤]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不动明王			
55063094	5	506	不动明王[巽]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不动明王			
55063095	5	506	不动明王[艮]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不动明王			
55063096	5	506	不动明王[兑]	0	9	1	1	9999	500	0																			icon_55054101	心法技能书碎片，可用于合成心法技能不动明王			
55063097	5	506	天璇破[离]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天璇破			
55063098	5	506	天璇破[坎]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天璇破			
55063099	5	506	天璇破[震]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天璇破			
55063100	5	506	天璇破[乾]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天璇破			
55063101	5	506	天璇破[坤]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天璇破			
55063102	5	506	天璇破[巽]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天璇破			
55063103	5	506	天璇破[艮]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天璇破			
55063104	5	506	天璇破[兑]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天璇破			
55063105	5	506	风舞琼花[离]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能风舞琼花			
55063106	5	506	风舞琼花[坎]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能风舞琼花			
55063107	5	506	风舞琼花[震]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能风舞琼花			
55063108	5	506	风舞琼花[乾]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能风舞琼花			
55063109	5	506	风舞琼花[坤]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能风舞琼花			
55063110	5	506	风舞琼花[巽]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能风舞琼花			
55063111	5	506	风舞琼花[艮]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能风舞琼花			
55063112	5	506	风舞琼花[兑]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能风舞琼花			
55063113	5	506	临云步[离]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能临云步			
55063114	5	506	临云步[坎]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能临云步			
55063115	5	506	临云步[震]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能临云步			
55063116	5	506	临云步[乾]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能临云步			
55063117	5	506	临云步[坤]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能临云步			
55063118	5	506	临云步[巽]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能临云步			
55063119	5	506	破阵曲[离]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能破阵曲			
55063120	5	506	破阵曲[坎]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能破阵曲			
55063121	5	506	破阵曲[震]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能破阵曲			
55063122	5	506	破阵曲[乾]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能破阵曲			
55063123	5	506	破阵曲[坤]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能破阵曲			
55063124	5	506	破阵曲[巽]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能破阵曲			
55063125	5	506	天女踏浪[离]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天女踏浪			
55063126	5	506	天女踏浪[坎]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天女踏浪			
55063127	5	506	天女踏浪[震]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天女踏浪			
55063128	5	506	天女踏浪[乾]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天女踏浪			
55063129	5	506	天女踏浪[坤]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天女踏浪			
55063130	5	506	天女踏浪[巽]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能天女踏浪			
55063131	5	506	灭情针[离]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能灭情针			
55063132	5	506	灭情针[坎]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能灭情针			
55063133	5	506	灭情针[震]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能灭情针			
55063134	5	506	灭情针[乾]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能灭情针			
55063135	5	506	灭情针[坤]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能灭情针			
55063136	5	506	灭情针[巽]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能灭情针			
55063137	5	506	三星伴月[离]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能三星伴月			
55063138	5	506	三星伴月[坎]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能三星伴月			
55063139	5	506	三星伴月[震]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能三星伴月			
55063140	5	506	三星伴月[乾]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能三星伴月			
55063141	5	506	三星伴月[坤]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能三星伴月			
55063142	5	506	三星伴月[巽]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能三星伴月			
55063143	5	506	三星伴月[艮]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能三星伴月			
55063144	5	506	三星伴月[兑]	0	9	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能三星伴月			
55063145	5	506	寒霜饮血[离]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能寒霜饮血			
55063146	5	506	寒霜饮血[坎]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能寒霜饮血			
55063147	5	506	寒霜饮血[震]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能寒霜饮血			
55063148	5	506	寒霜饮血[乾]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能寒霜饮血			
55063149	5	506	寒霜饮血[坤]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能寒霜饮血			
55063150	5	506	寒霜饮血[巽]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能寒霜饮血			
55063151	5	506	绫罗回春[离]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能绫罗回春			
55063152	5	506	绫罗回春[坎]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能绫罗回春			
55063153	5	506	绫罗回春[震]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能绫罗回春			
55063154	5	506	绫罗回春[乾]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能绫罗回春			
55063155	5	506	绫罗回春[坤]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能绫罗回春			
55063156	5	506	绫罗回春[巽]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能绫罗回春			
55063157	5	506	伤离别[离]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能伤离别			
55063158	5	506	伤离别[坎]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能伤离别			
55063159	5	506	伤离别[震]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能伤离别			
55063160	5	506	伤离别[乾]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能伤离别			
55063161	5	506	伤离别[坤]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能伤离别			
55063162	5	506	伤离别[巽]	0	6	1	2	9999	500	0																			icon_55054102	心法技能书碎片，可用于合成心法技能伤离别			
55063163	5	506	寂灭曲[离]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能寂灭曲			
55063164	5	506	寂灭曲[坎]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能寂灭曲			
55063165	5	506	寂灭曲[震]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能寂灭曲			
55063166	5	506	寂灭曲[乾]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能寂灭曲			
55063167	5	506	寂灭曲[坤]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能寂灭曲			
55063168	5	506	寂灭曲[巽]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能寂灭曲			
55063169	5	506	寂灭曲[艮]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能寂灭曲			
55063170	5	506	寂灭曲[兑]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能寂灭曲			
55063171	5	506	蝶舞金针[离]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能蝶舞金针			
55063172	5	506	蝶舞金针[坎]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能蝶舞金针			
55063173	5	506	蝶舞金针[震]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能蝶舞金针			
55063174	5	506	蝶舞金针[乾]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能蝶舞金针			
55063175	5	506	蝶舞金针[坤]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能蝶舞金针			
55063176	5	506	蝶舞金针[巽]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能蝶舞金针			
55063177	5	506	蝶舞金针[艮]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能蝶舞金针			
55063178	5	506	蝶舞金针[兑]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能蝶舞金针			
55063179	5	506	魅影步[离]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能魅影步			
55063180	5	506	魅影步[坎]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能魅影步			
55063181	5	506	魅影步[震]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能魅影步			
55063182	5	506	魅影步[乾]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能魅影步			
55063183	5	506	魅影步[坤]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能魅影步			
55063184	5	506	魅影步[巽]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能魅影步			
55063185	5	506	雪中月[离]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能雪中月			
55063186	5	506	雪中月[坎]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能雪中月			
55063187	5	506	雪中月[震]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能雪中月			
55063188	5	506	雪中月[乾]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能雪中月			
55063189	5	506	雪中月[坤]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能雪中月			
55063190	5	506	雪中月[巽]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能雪中月			
55063191	5	506	醉红妆[离]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能醉红妆			
55063192	5	506	醉红妆[坎]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能醉红妆			
55063193	5	506	醉红妆[震]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能醉红妆			
55063194	5	506	醉红妆[乾]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能醉红妆			
55063195	5	506	醉红妆[坤]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能醉红妆			
55063196	5	506	醉红妆[巽]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能醉红妆			
55063197	5	506	曼舞轻歌[离]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能曼舞轻歌			
55063198	5	506	曼舞轻歌[坎]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能曼舞轻歌			
55063199	5	506	曼舞轻歌[震]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能曼舞轻歌			
55063200	5	506	曼舞轻歌[乾]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能曼舞轻歌			
55063201	5	506	曼舞轻歌[坤]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能曼舞轻歌			
55063202	5	506	曼舞轻歌[巽]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能曼舞轻歌			
55063203	5	506	入阵曲[离]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能入阵曲			
55063204	5	506	入阵曲[坎]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能入阵曲			
55063205	5	506	入阵曲[震]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能入阵曲			
55063206	5	506	入阵曲[乾]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能入阵曲			
55063207	5	506	入阵曲[坤]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能入阵曲			
55063208	5	506	入阵曲[巽]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能入阵曲			
55063209	5	506	入阵曲[艮]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能入阵曲			
55063210	5	506	入阵曲[兑]	0	9	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能入阵曲			
55063211	5	506	离情三叠[离]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能离情三叠			
55063212	5	506	离情三叠[坎]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能离情三叠			
55063213	5	506	离情三叠[震]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能离情三叠			
55063214	5	506	离情三叠[乾]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能离情三叠			
55063215	5	506	离情三叠[坤]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能离情三叠			
55063216	5	506	离情三叠[巽]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能离情三叠			
55063217	5	506	傲霜曲[离]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能傲霜曲			
55063218	5	506	傲霜曲[坎]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能傲霜曲			
55063219	5	506	傲霜曲[震]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能傲霜曲			
55063220	5	506	傲霜曲[乾]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能傲霜曲			
55063221	5	506	傲霜曲[坤]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能傲霜曲			
55063222	5	506	傲霜曲[巽]	0	6	1	3	9999	500	0																			icon_55054103	心法技能书碎片，可用于合成心法技能傲霜曲			
