道具ID	道具类型	子类型	道具名称	晶石	品质	使用等级	职业限制	叠加数量	贩卖价格	有效时间	属性1	基础数值	成长值	权值	属性2	基础数值	成长值	权值	属性3	基础数值	成长值	权值	属性4	基础数值	成长值	权值	套装ID	特效类型	图标	道具描述	模型资源id	产出副本id	基础特效ID
22022315	2	202	夜阑秋雨裤	3000	12	165	2	1	500	0	2	102	1981	6	0	6776	135475	6									102004		icon_equi_22004	春风桃李花开日，秋雨梧桐叶落时	3		
22023011	2	202	流光裤	2	0	1	3	1	500	0	2	11	220	6	0	672	13440	6											icon_equi_32001	流光容易把人抛	1		
22023012	2	202	流光裤	2	3	1	3	1	500	0	2	13	260	6	0	806	16120	6											icon_equi_32001	流光容易把人抛	1		
22023013	2	202	流光裤	2	6	1	3	1	500	0	2	15	300	6	0	941	18820	6											icon_equi_32001	流光容易把人抛	1		
22023014	2	202	流光裤	2	9	1	3	1	500	0	2	17	340	6	0	1075	21500	6											icon_equi_32001	流光容易把人抛	1		
22023015	2	202	流光裤	2	12	1	3	1	500	0	2	19	380	6	0	1210	24200	6											icon_equi_32001	流光容易把人抛	1		
22023021	2	202	清歌裤	10	0	45	3	1	500	0	2	13	264	6	0	806	16128	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023022	2	202	清歌裤	10	3	45	3	1	500	0	2	16	312	6	0	967	19344	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023023	2	202	清歌裤	10	6	45	3	1	500	0	2	18	360	6	0	1129	22584	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023024	2	202	清歌裤	10	9	45	3	1	500	0	2	20	408	6	0	1290	25800	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023025	2	202	清歌裤	10	12	45	3	1	500	0	2	23	456	6	0	1452	29040	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023031	2	202	裤	10	0	60	3	1	500	0	2	16	317	6	0	967	19354	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023032	2	202	裤	10	3	60	3	1	500	0	2	19	374	6	0	1160	23213	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023033	2	202	裤	10	6	60	3	1	500	0	2	22	432	6	0	1355	27101	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023034	2	202	裤	10	9	60	3	1	500	0	2	24	490	6	0	1548	30960	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023035	2	202	裤	10	12	60	3	1	500	0	2	28	547	6	0	1742	34848	6											icon_equi_32001	清歌曼舞任飘摇	1		
22023111	2	202	梵音裤	150	0	75	3	1	500	0	2	19	380	6	0	1160	23225	6									103001		icon_equi_32002	清彻远播，闻而悦乐	2		
22023112	2	202	梵音裤	150	3	75	3	1	500	0	2	23	449	6	0	1392	27856	6									103001		icon_equi_32002	清彻远播，闻而悦乐	2		
22023113	2	202	梵音裤	150	6	75	3	1	500	0	2	26	518	6	0	1626	32521	6									103001		icon_equi_32002	清彻远播，闻而悦乐	2		
22023114	2	202	梵音裤	150	9	75	3	1	500	0	2	29	588	6	0	1858	37152	6									103001		icon_equi_32002	清彻远播，闻而悦乐	2		
22023115	2	202	梵音裤	200	12	75	3	1	500	0	2	34	656	6	0	2090	41818	6									103001		icon_equi_32002	清彻远播，闻而悦乐	2		
22023121	2	202	秋籁裤	150	0	90	3	1	500	0	2	23	456	6	0	1392	27870	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023122	2	202	秋籁裤	150	3	90	3	1	500	0	2	28	539	6	0	1670	33427	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023123	2	202	秋籁裤	150	6	90	3	1	500	0	2	31	622	6	0	1951	39025	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023124	2	202	秋籁裤	150	9	90	3	1	500	0	2	35	706	6	0	2230	44582	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023125	2	202	秋籁裤	200	12	90	3	1	500	0	2	41	787	6	0	2508	50182	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023131	2	202	裤	150	0	105	3	1	500	0	2	28	547	6	0	1670	33444	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023132	2	202	裤	150	3	105	3	1	500	0	2	34	647	6	0	2004	40112	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023133	2	202	裤	150	6	105	3	1	500	0	2	37	746	6	0	2341	46830	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023134	2	202	裤	150	9	105	3	1	500	0	2	42	847	6	0	2676	53498	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023135	2	202	裤	200	12	105	3	1	500	0	2	49	944	6	0	3010	60218	6									103002		icon_equi_32002	微风撼晚色，爽气回秋籁	2		
22023211	2	202	凤鸣裤	600	0	120	3	1	500	0	2	34	656	6	0	2004	40133	6									103101		icon_equi_32003	岐山有凤兮，仙音渺渺	3		
22023212	2	202	凤鸣裤	600	3	120	3	1	500	0	2	41	776	6	0	2405	48134	6									103101		icon_equi_32003	岐山有凤兮，仙音渺渺	3		
22023213	2	202	凤鸣裤	600	6	120	3	1	500	0	2	44	895	6	0	2809	56196	6									103101		icon_equi_32003	岐山有凤兮，仙音渺渺	3		
22023214	2	202	凤鸣裤	600	9	120	3	1	500	0	2	50	1016	6	0	3211	64198	6									103101		icon_equi_32003	岐山有凤兮，仙音渺渺	3		
22023215	2	202	凤鸣裤	600	12	120	3	1	500	0	2	59	1133	6	0	3612	72262	6									103101		icon_equi_32003	岐山有凤兮，仙音渺渺	3		
22023221	2	202	瑶月裤	1500	0	135	3	1	500	0	2	41	787	6	0	2405	48160	6									103102		icon_equi_32003	琼枝瑶月，帘卷黄金阙	3		
22023222	2	202	瑶月裤	1500	3	135	3	1	500	0	2	49	931	6	0	2886	57761	6									103102		icon_equi_32003	琼枝瑶月，帘卷黄金阙	3		
22023223	2	202	瑶月裤	1500	6	135	3	1	500	0	2	53	1074	6	0	3371	67435	6									103102		icon_equi_32003	琼枝瑶月，帘卷黄金阙	3		
22023224	2	202	瑶月裤	1500	9	135	3	1	500	0	2	60	1219	6	0	3853	77038	6									103102		icon_equi_32003	琼枝瑶月，帘卷黄金阙	3		
22023225	2	202	瑶月裤	1500	12	135	3	1	500	0	2	71	1360	6	0	4334	86714	6									103102		icon_equi_32003	琼枝瑶月，帘卷黄金阙	3		
22023231	2	202	风铎裤	600	0	150	3	1	500	0	2	49	944	6	0	2886	57792	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023232	2	202	风铎裤	600	3	150	3	1	500	0	2	59	1117	6	0	3463	69313	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023233	2	202	风铎裤	600	6	150	3	1	500	0	2	64	1289	6	0	4045	80922	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023234	2	202	风铎裤	600	9	150	3	1	500	0	2	72	1463	6	0	4624	92446	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023235	2	202	风铎裤	600	12	150	3	1	500	0	2	85	1632	6	0	5201	104057	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023241	2	202	裤	600	0	160	3	1	500	0	2	59	1133	6	0	3463	69350	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023242	2	202	裤	600	3	160	3	1	500	0	2	71	1340	6	0	4156	83176	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023243	2	202	裤	600	6	160	3	1	500	0	2	77	1547	6	0	4854	97106	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023244	2	202	裤	600	9	160	3	1	500	0	2	86	1756	6	0	5549	110935	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023245	2	202	裤	600	12	160	3	1	500	0	2	102	1958	6	0	6241	124868	6									103003		icon_equi_32003	微风渐发，宝铎和鸣	3		
22023311	2	202	晓月风铎裤	3000	0	165	3	1	500	0	2	71	1360	6	0	4156	83220	6									103004		icon_equi_32004	微风渐发，宝铎和鸣	3		
22023312	2	202	晓月风铎裤	3000	3	165	3	1	500	0	2	85	1608	6	0	4987	99811	6									103004		icon_equi_32004	微风渐发，宝铎和鸣	3		
22023313	2	202	晓月风铎裤	3000	6	165	3	1	500	0	2	92	1856	6	0	5825	116527	6									103004		icon_equi_32004	微风渐发，宝铎和鸣	3		
22023314	2	202	晓月风铎裤	3000	9	165	3	1	500	0	2	103	2107	6	0	6659	133122	6									103004		icon_equi_32004	微风渐发，宝铎和鸣	3		
22023315	2	202	晓月风铎裤	3000	12	165	3	1	500	0	2	122	2350	6	0	7489	149842	6									103004		icon_equi_32004	微风渐发，宝铎和鸣	3		
22024011	2	202	天狼裤	2	0	1	4	1	500	0	2	11	220	6	0	720	14400	6											icon_equi_42001	会挽雕弓如满月，西北望，射天狼	1		
22024012	2	202	天狼裤	2	3	1	4	1	500	0	2	14	280	6	0	864	17280	6											icon_equi_42001	会挽雕弓如满月，西北望，射天狼	1		
22024013	2	202	天狼裤	2	6	1	4	1	500	0	2	16	320	6	0	1008	20160	6											icon_equi_42001	会挽雕弓如满月，西北望，射天狼	1		
22024014	2	202	天狼裤	2	9	1	4	1	500	0	2	18	360	6	0	1152	23040	6											icon_equi_42001	会挽雕弓如满月，西北望，射天狼	1		
22024015	2	202	天狼裤	2	12	1	4	1	500	0	2	21	420	6	0	1296	25920	6											icon_equi_42001	会挽雕弓如满月，西北望，射天狼	1		
22024021	2	202	破风裤	10	0	45	4	1	500	0	2	13	264	6	0	864	17280	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024022	2	202	破风裤	10	3	45	4	1	500	0	2	17	336	6	0	1037	20736	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024023	2	202	破风裤	10	6	45	4	1	500	0	2	19	384	6	0	1210	24192	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024024	2	202	破风裤	10	9	45	4	1	500	0	2	22	432	6	0	1382	27648	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024025	2	202	破风裤	10	12	45	4	1	500	0	2	25	504	6	0	1555	31104	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024031	2	202	裤	10	0	60	4	1	500	0	2	16	317	6	0	1037	20736	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024032	2	202	裤	10	3	60	4	1	500	0	2	20	403	6	0	1244	24883	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024033	2	202	裤	10	6	60	4	1	500	0	2	23	461	6	0	1452	29030	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024034	2	202	裤	10	9	60	4	1	500	0	2	26	518	6	0	1658	33178	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024035	2	202	裤	10	12	60	4	1	500	0	2	30	605	6	0	1866	37325	6											icon_equi_42001	长风破浪会有时，直挂云帆济沧海	1		
22024111	2	202	影舞裤	150	0	75	4	1	500	0	2	19	380	6	0	1244	24883	6									104001		icon_equi_42002	歌月徘徊，舞影零乱	2		
22024112	2	202	影舞裤	150	3	75	4	1	500	0	2	24	484	6	0	1493	29860	6									104001		icon_equi_42002	歌月徘徊，舞影零乱	2		
22024113	2	202	影舞裤	150	6	75	4	1	500	0	2	28	553	6	0	1742	34836	6									104001		icon_equi_42002	歌月徘徊，舞影零乱	2		
22024114	2	202	影舞裤	150	9	75	4	1	500	0	2	31	622	6	0	1990	39814	6									104001		icon_equi_42002	歌月徘徊，舞影零乱	2		
22024115	2	202	影舞裤	200	12	75	4	1	500	0	2	36	726	6	0	2239	44790	6									104001		icon_equi_42002	歌月徘徊，舞影零乱	2		
22024121	2	202	麝月裤	150	0	90	4	1	500	0	2	23	456	6	0	1493	29860	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024122	2	202	麝月裤	150	3	90	4	1	500	0	2	29	581	6	0	1792	35832	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024123	2	202	麝月裤	150	6	90	4	1	500	0	2	34	664	6	0	2090	41803	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024124	2	202	麝月裤	150	9	90	4	1	500	0	2	37	746	6	0	2388	47777	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024125	2	202	麝月裤	200	12	90	4	1	500	0	2	43	871	6	0	2687	53748	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024131	2	202	裤	150	0	105	4	1	500	0	2	28	547	6	0	1792	35832	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024132	2	202	裤	150	3	105	4	1	500	0	2	35	697	6	0	2150	42998	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024133	2	202	裤	150	6	105	4	1	500	0	2	41	797	6	0	2508	50164	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024134	2	202	裤	150	9	105	4	1	500	0	2	44	895	6	0	2866	57332	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024135	2	202	裤	200	12	105	4	1	500	0	2	52	1045	6	0	3224	64498	6									104002		icon_equi_42002	麝月重轮三五夜	2		
22024211	2	202	噬影裤	600	0	120	4	1	500	0	2	34	656	6	0	2150	42998	6									104101		icon_equi_42003	影随心动 噬血而生	3		
22024212	2	202	噬影裤	600	3	120	4	1	500	0	2	42	836	6	0	2580	51598	6									104101		icon_equi_42003	影随心动 噬血而生	3		
22024213	2	202	噬影裤	600	6	120	4	1	500	0	2	49	956	6	0	3010	60197	6									104101		icon_equi_42003	影随心动 噬血而生	3		
22024214	2	202	噬影裤	600	9	120	4	1	500	0	2	53	1074	6	0	3439	68798	6									104101		icon_equi_42003	影随心动 噬血而生	3		
22024215	2	202	噬影裤	600	12	120	4	1	500	0	2	62	1254	6	0	3869	77398	6									104101		icon_equi_42003	影随心动 噬血而生	3		
22024221	2	202	业火裤	1500	0	135	4	1	500	0	2	41	787	6	0	2580	51598	6									104102		icon_equi_42003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22024222	2	202	业火裤	1500	3	135	4	1	500	0	2	50	1003	6	0	3096	61918	6									104102		icon_equi_42003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22024223	2	202	业火裤	1500	6	135	4	1	500	0	2	59	1147	6	0	3612	72236	6									104102		icon_equi_42003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22024224	2	202	业火裤	1500	9	135	4	1	500	0	2	64	1289	6	0	4127	82558	6									104102		icon_equi_42003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22024225	2	202	业火裤	1500	12	135	4	1	500	0	2	74	1505	6	0	4643	92878	6									104102		icon_equi_42003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22024231	2	202	阎罗裤	600	0	150	4	1	500	0	2	49	944	6	0	3096	61918	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024232	2	202	阎罗裤	600	3	150	4	1	500	0	2	60	1204	6	0	3715	74302	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024233	2	202	阎罗裤	600	6	150	4	1	500	0	2	71	1376	6	0	4334	86683	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024234	2	202	阎罗裤	600	9	150	4	1	500	0	2	77	1547	6	0	4952	99070	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024235	2	202	阎罗裤	600	12	150	4	1	500	0	2	89	1806	6	0	5572	111454	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024241	2	202	裤	600	0	160	4	1	500	0	2	59	1133	6	0	3715	74302	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024242	2	202	裤	600	3	160	4	1	500	0	2	72	1445	6	0	4458	89162	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024243	2	202	裤	600	6	160	4	1	500	0	2	85	1651	6	0	5201	104020	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024244	2	202	裤	600	9	160	4	1	500	0	2	92	1856	6	0	5942	118884	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024245	2	202	裤	600	12	160	4	1	500	0	2	107	2167	6	0	6686	133745	6									104003		icon_equi_42003	十殿阎罗怒 业火三千劫	3		
22024311	2	202	十殿阎罗裤	3000	0	165	4	1	500	0	2	71	1360	6	0	4458	89162	6									104004		icon_equi_42004	十殿阎罗怒 业火三千劫	3		
22024312	2	202	十殿阎罗裤	3000	3	165	4	1	500	0	2	86	1734	6	0	5350	106994	6									104004		icon_equi_42004	十殿阎罗怒 业火三千劫	3		
22024313	2	202	十殿阎罗裤	3000	6	165	4	1	500	0	2	102	1981	6	0	6241	124824	6									104004		icon_equi_42004	十殿阎罗怒 业火三千劫	3		
22024314	2	202	十殿阎罗裤	3000	9	165	4	1	500	0	2	110	2227	6	0	7130	142661	6									104004		icon_equi_42004	十殿阎罗怒 业火三千劫	3		
22024315	2	202	十殿阎罗裤	3000	12	165	4	1	500	0	2	128	2600	6	0	8023	160494	6									104004		icon_equi_42004	十殿阎罗怒 业火三千劫	3		
22031011	2	203	罗汉靴	2	0	1	1	1	500	0	1	6	120	6	6	60	1200	6											icon_equi_13001	心即佛，佛即心	1		
22031012	2	203	罗汉靴	2	3	1	1	1	500	0	1	7	140	6	6	72	1440	6											icon_equi_13001	心即佛，佛即心	1		
22031013	2	203	罗汉靴	2	6	1	1	1	500	0	1	8	160	6	6	84	1680	6											icon_equi_13001	心即佛，佛即心	1		
22031014	2	203	罗汉靴	2	9	1	1	1	500	0	1	10	200	6	6	96	1920	6											icon_equi_13001	心即佛，佛即心	1		
22031015	2	203	罗汉靴	2	12	1	1	1	500	0	1	11	220	6	6	108	2160	6											icon_equi_13001	心即佛，佛即心	1		
22031021	2	203	明光靴	10	0	45	1	1	500	0	1	7	144	6	6	72	1440	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031022	2	203	明光靴	10	3	45	1	1	500	0	1	8	168	6	6	86	1728	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031023	2	203	明光靴	10	6	45	1	1	500	0	1	10	192	6	6	101	2016	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031024	2	203	明光靴	10	9	45	1	1	500	0	1	12	240	6	6	115	2304	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031025	2	203	明光靴	10	12	45	1	1	500	0	1	13	264	6	6	130	2592	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031031	2	203	靴	10	0	60	1	1	500	0	1	8	173	6	6	86	1728	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031032	2	203	靴	10	3	60	1	1	500	0	1	10	202	6	6	103	2074	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031033	2	203	靴	10	6	60	1	1	500	0	1	12	230	6	6	121	2419	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031034	2	203	靴	10	9	60	1	1	500	0	1	14	288	6	6	138	2765	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031035	2	203	靴	10	12	60	1	1	500	0	1	16	317	6	6	156	3110	6											icon_equi_13001	身是菩提树，心如明镜台	1		
22031111	2	203	伏魔靴	150	0	75	1	1	500	0	1	10	208	6	6	103	2074	6									101001		icon_equi_13002	苦海无边，回头是岸	2		
22031112	2	203	伏魔靴	150	3	75	1	1	500	0	1	12	242	6	6	124	2489	6									101001		icon_equi_13002	苦海无边，回头是岸	2		
22031113	2	203	伏魔靴	150	6	75	1	1	500	0	1	14	276	6	6	145	2903	6									101001		icon_equi_13002	苦海无边，回头是岸	2		
22031114	2	203	伏魔靴	150	9	75	1	1	500	0	1	17	346	6	6	166	3318	6									101001		icon_equi_13002	苦海无边，回头是岸	2		
22031115	2	203	伏魔靴	200	12	75	1	1	500	0	1	19	380	6	6	187	3732	6									101001		icon_equi_13002	苦海无边，回头是岸	2		
22031121	2	203	菩提靴	150	0	90	1	1	500	0	1	12	250	6	6	124	2489	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031122	2	203	菩提靴	150	3	90	1	1	500	0	1	14	290	6	6	149	2987	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031123	2	203	菩提靴	150	6	90	1	1	500	0	1	17	331	6	6	174	3484	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031124	2	203	菩提靴	150	9	90	1	1	500	0	1	20	415	6	6	199	3982	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031125	2	203	菩提靴	200	12	90	1	1	500	0	1	23	456	6	6	224	4478	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031131	2	203	靴	150	0	105	1	1	500	0	1	14	300	6	6	149	2987	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031132	2	203	靴	150	3	105	1	1	500	0	1	17	348	6	6	179	3584	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031133	2	203	靴	150	6	105	1	1	500	0	1	20	397	6	6	209	4181	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031134	2	203	靴	150	9	105	1	1	500	0	1	24	498	6	6	239	4778	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031135	2	203	靴	200	12	105	1	1	500	0	1	28	547	6	6	269	5374	6									101002		icon_equi_13002	菩提本无树，明镜亦非台	2		
22031211	2	203	金刚靴	600	0	120	1	1	500	0	1	17	360	6	6	179	3584	6									101101		icon_equi_13003	放下屠刀，立地成佛	3		
22031212	2	203	金刚靴	600	3	120	1	1	500	0	1	20	418	6	6	215	4301	6									101101		icon_equi_13003	放下屠刀，立地成佛	3		
22031213	2	203	金刚靴	600	6	120	1	1	500	0	1	24	476	6	6	251	5017	6									101101		icon_equi_13003	放下屠刀，立地成佛	3		
22031214	2	203	金刚靴	600	9	120	1	1	500	0	1	29	598	6	6	287	5734	6									101101		icon_equi_13003	放下屠刀，立地成佛	3		
22031215	2	203	金刚靴	600	12	120	1	1	500	0	1	34	656	6	6	323	6449	6									101101		icon_equi_13003	放下屠刀，立地成佛	3		
22031221	2	203	降龙靴	1500	0	135	1	1	500	0	1	20	432	6	6	215	4301	6									101102		icon_equi_13003	降龙伏虎似平常，斩将封为斗木豸	3		
22031222	2	203	降龙靴	1500	3	135	1	1	500	0	1	24	502	6	6	258	5161	6									101102		icon_equi_13003	降龙伏虎似平常，斩将封为斗木豸	3		
22031223	2	203	降龙靴	1500	6	135	1	1	500	0	1	29	571	6	6	301	6020	6									101102		icon_equi_13003	降龙伏虎似平常，斩将封为斗木豸	3		
22031224	2	203	降龙靴	1500	9	135	1	1	500	0	1	35	718	6	6	344	6881	6									101102		icon_equi_13003	降龙伏虎似平常，斩将封为斗木豸	3		
22031225	2	203	降龙靴	1500	12	135	1	1	500	0	1	41	787	6	6	388	7739	6									101102		icon_equi_13003	降龙伏虎似平常，斩将封为斗木豸	3		
22031231	2	203	千钧靴	600	0	150	1	1	500	0	1	24	518	6	6	258	5161	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031232	2	203	千钧靴	600	3	150	1	1	500	0	1	29	602	6	6	310	6193	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031233	2	203	千钧靴	600	6	150	1	1	500	0	1	35	685	6	6	361	7224	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031234	2	203	千钧靴	600	9	150	1	1	500	0	1	42	862	6	6	413	8257	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031235	2	203	千钧靴	600	12	150	1	1	500	0	1	49	944	6	6	466	9287	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031241	2	203	靴	600	0	160	1	1	500	0	1	29	622	6	6	310	6193	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031242	2	203	靴	600	3	160	1	1	500	0	1	35	722	6	6	372	7432	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031243	2	203	靴	600	6	160	1	1	500	0	1	42	822	6	6	433	8669	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031244	2	203	靴	600	9	160	1	1	500	0	1	50	1034	6	6	496	9908	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031245	2	203	靴	600	12	160	1	1	500	0	1	59	1133	6	6	559	11144	6									101003		icon_equi_13003	雷霆之姿，千钧之势	3		
22031311	2	203	力破千钧靴	3000	0	165	1	1	500	0	1	35	746	6	6	372	7432	6									101004		icon_equi_13004	雷霆之姿，千钧之势	3		
22031312	2	203	力破千钧靴	3000	3	165	1	1	500	0	1	42	866	6	6	446	8918	6									101004		icon_equi_13004	雷霆之姿，千钧之势	3		
22031313	2	203	力破千钧靴	3000	6	165	1	1	500	0	1	50	986	6	6	520	10403	6									101004		icon_equi_13004	雷霆之姿，千钧之势	3		
22031314	2	203	力破千钧靴	3000	9	165	1	1	500	0	1	60	1241	6	6	595	11890	6									101004		icon_equi_13004	雷霆之姿，千钧之势	3		
22031315	2	203	力破千钧靴	3000	12	165	1	1	500	0	1	71	1360	6	6	671	13373	6									101004		icon_equi_13004	雷霆之姿，千钧之势	3		
22032011	2	203	晨风鞋	2	0	1	2	1	500	0	1	8	160	6	6	60	1200	6											icon_equi_23001	仰观日月星辰,俯察千山万水	1		
22032012	2	203	晨风鞋	2	3	1	2	1	500	0	1	10	200	6	6	72	1440	6											icon_equi_23001	仰观日月星辰,俯察千山万水	1		
22032013	2	203	晨风鞋	2	6	1	2	1	500	0	1	11	220	6	6	84	1680	6											icon_equi_23001	仰观日月星辰,俯察千山万水	1		
22032014	2	203	晨风鞋	2	9	1	2	1	500	0	1	13	260	6	6	96	1920	6											icon_equi_23001	仰观日月星辰,俯察千山万水	1		
22032015	2	203	晨风鞋	2	12	1	2	1	500	0	1	14	280	6	6	108	2160	6											icon_equi_23001	仰观日月星辰,俯察千山万水	1		
22032021	2	203	朝华鞋	10	0	45	2	1	500	0	1	10	192	6	6	72	1440	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032022	2	203	朝华鞋	10	3	45	2	1	500	0	1	12	240	6	6	86	1728	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032023	2	203	朝华鞋	10	6	45	2	1	500	0	1	13	264	6	6	101	2016	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032024	2	203	朝华鞋	10	9	45	2	1	500	0	1	16	312	6	6	115	2304	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032025	2	203	朝华鞋	10	12	45	2	1	500	0	1	17	336	6	6	130	2592	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032031	2	203	鞋	10	0	60	2	1	500	0	1	12	230	6	6	86	1728	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032032	2	203	鞋	10	3	60	2	1	500	0	1	14	288	6	6	103	2074	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032033	2	203	鞋	10	6	60	2	1	500	0	1	16	317	6	6	121	2419	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032034	2	203	鞋	10	9	60	2	1	500	0	1	19	374	6	6	138	2765	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032035	2	203	鞋	10	12	60	2	1	500	0	1	20	403	6	6	156	3110	6											icon_equi_23001	朝华之草,夕而零落;松柏之茂,隆寒不衰	1		
22032111	2	203	丹云鞋	150	0	75	2	1	500	0	1	14	276	6	6	103	2074	6									102001		icon_equi_23002	丹阳斜照，仙音渺渺	2		
