道具ID	道具类型	子类型	道具名称	晶石	品质	使用等级	职业限制	叠加数量	贩卖价格	有效时间	属性1	基础数值	成长值	权值	属性2	基础数值	成长值	权值	属性3	基础数值	成长值	权值	属性4	基础数值	成长值	权值	套装ID	特效类型	图标	道具描述	模型资源id	产出副本id	基础特效ID
33020143	3	302	护腕碎片福袋	0	6	1	0	9999	500	0																			icon_libao004	装有护腕碎片的福袋，50%概率获得[ff29ff]紫色护腕碎片[-]或者50%概率获得[ef8615]橙色护腕碎片[-]			
33020144	3	302	腰带碎片福袋	0	6	1	0	9999	500	0																			icon_libao004	装有腰带碎片的福袋，50%概率获得[ff29ff]紫色腰带碎片[-]或者50%概率获得[ef8615]橙色腰带碎片[-]			
33020145	3	302	饰品碎片福袋	0	6	1	0	9999	500	0																			icon_libao004	装有饰品碎片的福袋，50%概率获得[ff29ff]紫色饰品碎片[-]或者50%概率获得[ef8615]橙色饰品碎片[-]			
33020146	3	302	珍品武器宝箱	0	6	1	0	9999	500	0																			icon_libao008	打开可以获得一件任意职业的[ff29ff]紫色武器。[-]			
33020147	3	302	珍品衣服宝箱	0	6	1	0	9999	500	0																			icon_libao008	打开可以获得一件任意职业的[ff29ff]紫色衣服。[-]			
33020148	3	302	珍品裤子宝箱	0	6	1	0	9999	500	0																			icon_libao008	打开可以获得一件任意职业的[ff29ff]紫色裤子。[-]			
33020149	3	302	珍品鞋子宝箱	0	6	1	0	9999	500	0																			icon_libao008	打开可以获得一件任意职业的[ff29ff]紫色鞋子。[-]			
33020150	3	302	珍品护腕宝箱	0	6	1	0	9999	500	0																			icon_libao008	打开可以获得一件任意职业的[ff29ff]紫色护腕。[-]			
33020151	3	302	珍品腰带宝箱	0	6	1	0	9999	500	0																			icon_libao008	打开可以获得一件任意职业的[ff29ff]紫色腰带。[-]			
33020152	3	302	珍品饰品宝箱	0	6	1	0	9999	500	0																			icon_libao008	打开可以获得一件任意职业的[ff29ff]紫色饰品。[-]			
33020153	3	302	绝品武器宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后有20%概率获得一件任意职业的[ef8615]橙色武器[-]，或者80%概率获得一件任意职业的[ff29ff]紫色武器[-]			
33020154	3	302	绝品衣服宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后有20%概率获得一件任意职业的[ef8615]橙色衣服[-]，或者80%概率获得一件任意职业的[ff29ff]紫色衣服[-]			
33020155	3	302	绝品裤子宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后有20%概率获得一件任意职业的[ef8615]橙色裤子[-]，或者80%概率获得一件任意职业的[ff29ff]紫色裤子[-]			
33020156	3	302	绝品鞋子宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后有20%概率获得一件任意职业的[ef8615]橙色鞋子[-]，或者80%概率获得一件任意职业的[ff29ff]紫色鞋子[-]			
33020157	3	302	绝品护腕宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后有20%概率获得一件任意职业的[ef8615]橙色护腕[-]，或者80%概率获得一件任意职业的[ff29ff]紫色护腕[-]			
33020158	3	302	绝品腰带宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后有20%概率获得一件任意职业的[ef8615]橙色腰带[-]，或者80%概率获得一件任意职业的[ff29ff]紫色腰带[-]			
33020159	3	302	绝品饰品宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后有20%概率获得一件任意职业的[ef8615]橙色饰品[-]，或者80%概率获得一件任意职业的[ff29ff]紫色饰品[-]			
33020160	3	302	圣诞礼包	0	9	1	0	9999	500	0																			icon_libao034	圣诞节快乐！打开有惊喜哦~			
33020161	3	302	感恩节礼包	0	9	1	0	9999	500	0																			icon_libao034	感恩节快乐！打开有惊喜哦~			
33020162	3	302	情人节礼包	0	9	1	0	9999	500	0																			icon_libao034	情人节快乐！打开有惊喜哦~			
33020163	3	302	新年礼包	0	9	1	0	9999	500	0																			icon_libao034	新年快乐！打开有惊喜哦~			
33020164	3	302	YOYO卡箱福袋	0	6	1	0	9999	500	0																			icon_libao004	恭喜您获得《功夫少林》YOYO特权礼包，打开之后有惊喜哟。			
33020165	3	302	[初]神石宝箱	0	3	1	0	9999	500	0																			icon_libao007	装有1级神石的宝箱，打开随机获得一定数量的神石。			
33020166	3	302	[中]神石宝箱	0	6	1	0	9999	500	0																			icon_libao008	装有1级神石和2级神石的宝箱，打开随机获得一定数量的神石。			
33020167	3	302	[高]神石宝箱	0	9	1	0	9999	500	0																			icon_libao009	装有1级神石，2级神石和3级神石的宝箱，打开随机获得一定数量的神石。			
33020168	3	302	[宠]天赋材料袋	0	6	1	0	9999	500	0																			icon_libao005	鼓鼓的袋子，打开可以获得一定数量的宠物天赋材料。			
33020169	3	302	火鸡	0	9	1	0	9999	500	0																			icon_libao035	感恩节专属奖励，打开有惊喜哦			
33020170	3	302	南瓜饼	0	6	1	0	9999	500	0																			icon_libao036	美味香甜的南瓜饼，吃了有惊喜哦			
33020171	3	302	庆典礼盒	0	6	1	0	9999	500	0																			icon_libao008	参加欢乐副本获得的礼盒，打开可以获得节日好礼			
33020172	3	302	庆典宝箱	0	9	1	0	9999	500	0																			icon_libao009	参加欢乐副本或者限时抢购可以获得的珍贵宝箱，打开可以获得节日好礼			
33020173	3	302	[宠]天赋材料箱	0	6	1	0	9999	500	0																			icon_libao008	打开可以获得一定数量的领悟仙石或者领悟仙玉			
33020174	3	302	一级神石宝袋	0	1	1	0	9999	500	0																			icon_libao010	打开后随机获得一颗1级神石			
33020175	3	302	二级神石宝袋	0	2	1	0	9999	500	0																			icon_libao001	打开后随机获得一颗2级神石			
33020176	3	302	三级神石宝袋	0	3	1	0	9999	500	0																			icon_libao002	打开后随机获得一颗3级神石			
33020177	3	302	四级神石宝袋	0	4	1	0	9999	500	0																			icon_libao003	打开后随机获得一颗4级神石			
33020178	3	302	五级神石宝袋	0	5	1	0	9999	500	0																			icon_libao011	打开后随机获得一颗5级神石			
33020179	3	302	极·棍僧防具箱	0	6	1	0	9999	500	0																			icon_libao008	打开后随机获得一件极品紫色的棍僧防具或首饰。			
33020180	3	302	极·绫罗防具箱	0	6	1	0	9999	500	0																			icon_libao008	打开后随机获得一件极品紫色的绫罗防具或首饰。			
33020181	3	302	极·雪月防具箱	0	6	1	0	9999	500	0																			icon_libao008	打开后随机获得一件极品紫色的雪月防具或首饰。			
33020182	3	302	圣诞宝箱	0	9	1	0	9999	500	0																			icon_libao009	节日宝箱，打开有惊喜哦~~			
33020183	3	302	新年宝箱	0	9	1	0	9999	500	0																			icon_libao009	节日宝箱，打开有惊喜哦~~			
33020184	3	302	情人节宝箱	0	9	1	0	9999	500	0																			icon_libao009	节日宝箱，打开有惊喜哦~~			
33020185	3	302	元宝大礼包	0	9	1	0	9999	500	0																			icon_libao033	打开后可获得一定数量的元宝，最多有机会获得999元宝哦。			
33020186	3	302	七日元宝礼包	0	9	1	0	9999	500	0																			icon_libao033	打开后可获得一定数量的元宝，最多可获得999元宝。			
33020187	3	302	普通符文宝袋	0	6	1	0	9999	500	0																			icon_libao005	打开后随机获得一张普通符文。			
33020188	3	302	珍品符文宝袋	0	9	1	0	9999	500	0																			icon_libao004	打开后获得一张全属性符文。			
33020189	3	302	初·符文礼包	0	3	1	0	9999	500	0																			icon_libao004	装有符文的宝箱，打开可以随机获得一张1级或2级符文。			
33020190	3	302	中·符文礼包	0	6	1	0	9999	500	0																			icon_libao004	装有符文的宝箱，打开可以随机获得一张3级或4级符文。			
33020191	3	302	高·符文礼包	0	9	1	0	9999	500	0																			icon_libao004	装有符文的宝箱，打开可以随机获得一张5级或6级符文。			
33020192	3	302	精炼宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开可以获得一定数量的五行强化石或精炼符。			
33020193	3	302	1级符文宝箱	0	3	1	0	9999	500	0																			icon_libao007	打开后随机获得一张一级普通符文。			
33020194	3	302	2级符文宝箱	0	3	1	0	9999	500	0																			icon_libao008	打开后随机获得一张二级普通符文。			
33020195	3	302	3级符文宝箱	0	3	1	0	9999	500	0																			icon_libao009	打开后随机获得一张三级普通符文。			
33020196	3	302	4级符文宝箱	0	6	1	0	9999	500	0																			icon_libao009	打开后随机获得一张四级普通符文。			
33020197	3	302	5级符文宝箱	0	6	1	0	9999	500	0																			icon_libao009	打开后随机获得一张五级普通符文。			
33020198	3	302	6级符文宝箱	0	6	1	0	9999	500	0																			icon_libao009	打开后随机获得一张六级普通符文。			
33020199	3	302	7级符文宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后随机获得一张七级普通符文。			
33020200	3	302	8级符文宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后随机获得一张八级普通符文。			
33020201	3	302	9级符文宝箱	0	9	1	0	9999	500	0																			icon_libao009	打开后随机获得一张九级普通符文。			
33030001	3	303	小铜钱秘宝	0	0	1	0	9999	500	0																			icon_libao032	合成秘宝后获得少量铜钱			
33030002	3	303	大铜钱秘宝	0	3	1	0	9999	500	0																			icon_libao033	合成秘宝后获得大量铜钱			
33030003	3	303	小真气秘宝	0	0	1	0	9999	500	0																			icon_libao012	合成秘宝后获得少量真气			
33030004	3	303	大真气秘宝	0	3	1	0	9999	500	0																			icon_libao013	合成秘宝后获得大量真气			
33030005	3	303	棍僧技能秘宝	0	6	1	0	9999	500	0																			icon_libao015	合成秘宝后随机获得一本棍僧技能书			
33030006	3	303	绫罗技能秘宝	0	6	1	0	9999	500	0																			icon_libao016	合成秘宝后随机获得一本绫罗技能书			
33030007	3	303	雪月技能秘宝	0	6	1	0	9999	500	0																			icon_libao017	合成秘宝后随机获得一本雪月技能书			
33030008	3	303	棍僧心法秘宝	0	6	1	0	9999	500	0																			icon_libao018	合成秘宝后随机获得一本棍僧心法技能书			
33030009	3	303	绫罗心法秘宝	0	6	1	0	9999	500	0																			icon_libao019	合成秘宝后随机获得一本绫罗心法技能书			
33030010	3	303	雪月心法秘宝	0	6	1	0	9999	500	0																			icon_libao020	合成秘宝后随机获得一本雪月心法技能书			
33030011	3	303	紫装秘宝	0	6	1	0	9999	500	0																			icon_libao008	合成秘宝后随机获得一件紫色装备			
33030012	3	303	橙装秘宝	0	9	1	0	9999	500	0																			icon_libao009	合成秘宝后随机获得意见橙色装备			
33030013	3	303	金刚咒秘宝	1	9	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能金刚咒			
33030014	3	303	天佛掌秘宝	1	9	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能天佛掌			
33030015	3	303	玄天步秘宝	1	6	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能玄天步			
33030016	3	303	天煞战决秘宝	1	6	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能天煞战决			
33030017	3	303	擒虎降龙秘宝	1	9	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能擒虎降龙			
33030018	3	303	八荒咒秘宝	1	6	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能八荒咒			
33030019	3	303	不朽金身秘宝	1	6	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能不朽金身			
33030020	3	303	破天诀秘宝	1	6	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能破天诀			
33030021	3	303	逆命战天秘宝	1	6	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能逆命战天			
33030022	3	303	不动明王秘宝	1	9	1	1	9999	500	0																			icon_libao018	心法技能书，可用于学习和升级心法技能不动明王			
33030023	3	303	天璇破秘宝	1	9	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能天璇破			
33030024	3	303	风舞琼花秘宝	1	9	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能风舞琼花			
33030025	3	303	临云步秘宝	1	6	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能临云步			
33030026	3	303	破阵曲秘宝	1	6	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能破阵曲			
33030027	3	303	天女踏浪秘宝	1	6	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能天女踏浪			
33030028	3	303	灭情针秘宝	1	6	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能灭情针			
33030029	3	303	三星伴月秘宝	1	9	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能三星伴月			
33030030	3	303	寒霜饮血秘宝	1	6	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能寒霜饮血			
33030031	3	303	绫罗回春秘宝	1	6	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能绫罗回春			
33030032	3	303	伤离别秘宝	1	6	1	2	9999	500	0																			icon_libao019	心法技能书，可用于学习和升级心法技能伤离别			
33030033	3	303	寂灭曲秘宝	1	9	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能寂灭曲			
33030034	3	303	蝶舞金针秘宝	1	9	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能蝶舞金针			
33030035	3	303	魅影步秘宝	1	6	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能魅影步			
33030036	3	303	雪中月秘宝	1	6	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能雪中月			
33030037	3	303	醉红妆秘宝	1	6	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能醉红妆			
33030038	3	303	曼舞轻歌秘宝	1	6	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能曼舞轻歌			
33030039	3	303	入阵曲秘宝	1	9	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能入阵曲			
33030040	3	303	离情三叠秘宝	1	6	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能离情三叠			
33030041	3	303	傲霜曲秘宝	1	6	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能傲霜曲			
33030042	3	303	金戈曲秘宝	1	6	1	3	9999	500	0																			icon_libao020	心法技能书，可用于学习和升级心法技能金戈曲			
33030043	3	303	血毒咒秘宝	1	9	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能血毒咒秘宝			
33030044	3	303	修罗幻梦秘宝	1	9	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能修罗幻梦秘宝			
33030045	3	303	贪狼剑气秘宝	1	6	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能贪狼剑气秘宝			
33030046	3	303	狂心诀秘宝	1	6	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能狂心诀秘宝			
33030047	3	303	破军诀秘宝	1	6	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能破军诀秘宝			
33030048	3	303	噬魂诀秘宝	1	6	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能噬魂诀秘宝			
33030049	3	303	诛魂诀秘宝	1	9	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能诛魂诀秘宝			
33030050	3	303	血狼咒秘宝	1	6	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能血狼咒秘宝			
33030051	3	303	嗜血心魔秘宝	1	6	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能嗜血心魔秘宝			
33030052	3	303	毒狼刃秘宝	1	6	1	3	9999	500	0																			icon_libao038	心法技能书，可用于学习和升级心法技能毒狼刃秘宝			
33030053	3	303	输出钻石宝箱	0	12	1	0	9999	500	0																			icon_libao009	世界boss输出第1名奖励礼包			
33030054	3	303	输出金品宝箱	0	9	1	0	9999	500	0																			icon_libao009	世界boss输出第2名奖励礼包			
33030055	3	303	输出水晶宝箱	0	9	1	0	9999	500	0																			icon_libao009	世界boss输出第3名奖励礼包			
33030056	3	303	输出银品宝箱	0	6	1	0	9999	500	0																			icon_libao009	世界boss输出第4~20名奖励礼包			
33030057	3	303	输出铜品宝箱	0	5	1	0	9999	500	0																			icon_libao009	世界boss输出第21~80奖励礼包			
33030058	3	303	输出铁品宝箱	0	4	1	0	9999	500	0																			icon_libao009	世界boss输出第81~150名奖励礼包			
33030059	3	303	输出铝品宝箱	0	3	1	0	9999	500	0																			icon_libao009	世界boss输出第151~300名奖励礼包			
33030060	3	303	参与奖宝箱	0	3	1	0	9999	500	0																			icon_libao009	世界boss输出第300名以后奖励礼包			
33030061	3	303	击杀者宝箱	0	9	1	0	9999	500	0																			icon_libao009	世界boss击杀者奖励礼包			
33030062	3	302	符文宝箱奖励	0	9	1	0	9999	500	0																			icon_libao009	打开可获得一个随机符文			
33030063	3	302	秘藏宝石奖励	0	9	1	0	9999	500	0																			icon_libao009	打开可获得一颗宝石			
